"1","2","3","4","5","6"
"스위스","개인 전체","30~34세",89.01455,92.96424,4.24861
"스위스","개인 전체","35~39세",86.94827,90.16734,3.57011
"스위스","개인 전체","35~44세",87.5234,90.89684,3.71128
"스위스","개인 전체","40~44세",88.1232,91.65763,3.85612
"스위스","개인 전체","45~49세",87.51599,91.33634,4.18273
"스위스","개인 전체","45~54세",87.08932,90.63148,3.90831
"스위스","개인 전체","50~54세",86.69725,89.9838,3.65238
"스위스","개인 전체","55~59세",82.48477,85.75969,3.81871
"스위스","개인 전체","55~64세",73.00704,75.95633,3.88288
"스위스","개인 전체","60~64세",61.50998,64.06428,3.98708
"스위스","개인 전체","65~69세",22.54424,22.89557,1.53449
"스위스","개인 전체","65세 이상",11.19918,11.31323,1.0081
"스위스","개인 전체","총계",65.23315,68.2313,4.39409
"스페인","남자","15~19세",9.30987,16.28142,42.81908
"스페인","남자","15~24세",27.1423,39.29248,30.92242
"스페인","남자","15~64세",69.85032,79.85612,12.52978
"스페인","남자","20~24세",41.85355,58.27596,28.18042
"스페인","남자","25~29세",70.07609,86.37445,18.86943
"스페인","남자","25~34세",76.29681,89.74123,14.98132
"스페인","남자","25~54세",81.56299,91.69292,11.04767
"스페인","남자","25~64세",76.85122,86.50549,11.1603
"스페인","남자","30~34세",82.00143,92.82869,11.6637
"스페인","남자","35~39세",84.82677,93.92284,9.68461
"스페인","남자","35~44세",85.00761,93.86324,9.43461
"스페인","남자","40~44세",85.15977,93.8131,9.22401
"스페인","남자","45~49세",83.65049,92.41312,9.48201
"스페인","남자","45~54세",81.90992,90.94588,9.93553
"스페인","남자","50~54세",80.05658,89.38359,10.4348
"스페인","남자","55~59세",72.88465,82.52533,11.68209
"스페인","남자","55~64세",61.09746,69.1614,11.65959
"스페인","남자","60~64세",47.2077,53.41362,11.61861
"스페인","남자","65~69세",7.56908,8.06635,6.16468
"스페인","남자","65세 이상",3.1597,3.31691,4.73974
"스페인","남자","총계",56.27623,64.27746,12.44796
"스페인","여자","15~19세",6.64837,12.90216,48.47087
"스페인","여자","15~24세",22.46833,34.28917,34.47396
"스페인","여자","15~64세",58.80573,70.07269,16.07896
"스페인","여자","20~24세",35.19367,51.49255,31.65289
"스페인","여자","25~29세",65.21892,80.61795,19.10123
"스페인","여자","25~34세",68.1454,82.71284,17.61207
"스페인","여자","25~54세",69.92359,82.25215,14.98874
"스페인","여자","25~64세",64.41853,75.59993,14.79023
"스페인","여자","30~34세",70.76605,84.58881,16.34113
"스페인","여자","35~39세",73.46638,84.89386,13.4609
"스페인","여자","35~44세",73.27167,84.9383,13.73542
"스페인","여자","40~44세",73.10386,84.97661,13.97179
"스페인","여자","45~49세",70.15174,81.49954,13.92376
"스페인","여자","45~54세",67.90431,79.29357,14.36341
"스페인","여자","50~54세",65.56598,76.99839,14.84759
"스페인","여자","55~59세",56.78582,65.89187,13.81969
"스페인","여자","55~64세",46.8954,54.4253,13.8353
"스페인","여자","60~64세",35.57206,41.29748,13.86383
"스페인","여자","65~69세",5.45658,5.93265,8.02461
"스페인","여자","65세 이상",1.78481,1.90872,6.49145
"스페인","여자","총계",44.77708,53.30256,15.99449
"스페인","개인 전체","15~19세",8.02235,14.64668,45.22752
"스페인","개인 전체","15~24세",24.86498,36.85469,32.5324
"스페인","개인 전체","15~64세",64.32743,74.96387,14.18876
"스페인","개인 전체","20~24세",38.58974,54.95162,29.77505
"스페인","개인 전체","25~29세",67.66335,83.51498,18.98058
"스페인","개인 전체","25~34세",72.22229,86.22806,16.24271
"스페인","개인 전체","25~54세",75.75247,86.97998,12.90815
"스페인","개인 전체","25~64세",70.60883,81.02987,12.86074
"스페인","개인 전체","30~34세",76.35364,88.68667,13.9063
"스페인","개인 전체","35~39세",79.12129,89.38825,11.4858
"스페인","개인 전체","35~44세",79.15152,89.40981,11.47334
"스페인","개인 전체","40~44세",79.17726,89.42816,11.46273
"스페인","개인 전체","45~49세",76.95299,86.99827,11.54653
"스페인","개인 전체","45~54세",74.92148,85.13168,11.99342
"스페인","개인 전체","50~54세",72.78318,83.16697,12.48547
"스페인","개인 전체","55~59세",64.70378,74.07279,12.64837
"스페인","개인 전체","55~64세",53.83311,61.62389,12.64246
"스페인","개인 전체","60~64세",41.21103,47.16931,12.63169
"스페인","개인 전체","65~69세",6.45057,6.93661,7.00694
"스페인","개인 전체","65세 이상",2.38859,2.52712,5.48178
"스페인","개인 전체","총계",50.36847,58.63903,14.1042
"슬로바키아","남자","15~19세",4.24309,7.07182,40
"슬로바키아","남자","15~24세",31.62296,36.78161,14.02507
"슬로바키아","남자","15~64세",74.3772,78.84598,5.66773
"슬로바키아","남자","20~24세",55.62875,62.8302,11.46176
"슬로바키아","남자","25~29세",85.61944,92.084,7.02029
"슬로바키아","남자","25~34세",87.9595,94.26224,6.68639
"슬로바키아","남자","25~54세",88.33716,93.19371,5.21125
"슬로바키아","남자","25~64세",82.21821,86.56047,5.01644
"슬로바키아","남자","30~34세",90.07829,96.2345,6.39709
"슬로바키아","남자","35~39세",88.45732,93.50313,5.39641
"슬로바키아","남자","35~44세",89.20843,93.62316,4.71543
"슬로바키아","남자","40~44세",89.94497,93.74087,4.04934
"슬로바키아","남자","45~49세",88.98945,92.89926,4.20865
"슬로바키아","남자","45~54세",87.66688,91.47129,4.15913
"슬로바키아","남자","50~54세",86.20689,89.89495,4.10263
"슬로바키아","남자","55~59세",79.35269,83.11144,4.52254
"슬로바키아","남자","55~64세",60.34189,62.84543,3.98364
"슬로바키아","남자","60~64세",41.08689,42.31909,2.91169
"슬로바키아","남자","65~69세",12.0863,12.13518,0.40276
"슬로바키아","남자","65세 이상",6.55913,6.57937,0.30756
"슬로바키아","남자","총계",63.81397,67.58985,5.58646
"슬로바키아","여자","15~19세",2.61955,5.32434,50.80058
"슬로바키아","여자","15~24세",17.83815,22.22624,19.74284
"슬로바키아","여자","15~64세",62.35513,66.36427,6.04111
"슬로바키아","여자","20~24세",31.16011,37.02171,15.83288
"슬로바키아","여자","25~29세",63.84008,66.99984,4.71607
"슬로바키아","여자","25~34세",62.91151,67.40391,6.6649
"슬로바키아","여자","25~54세",75.35131,79.57289,5.3053
"슬로바키아","여자","25~64세",70.2102,74.15247,5.31644
"슬로바키아","여자","30~34세",62.07047,67.76988,8.40994
"슬로바키아","여자","35~39세",72.97083,77.39726,5.7191
"슬로바키아","여자","35~44세",78.08976,82.26697,5.07763
"슬로바키아","여자","40~44세",83.08623,87.02019,4.52075
"슬로바키아","여자","45~49세",86.73745,90.6026,4.26604
"슬로바키아","여자","45~54세",85.4303,89.41431,4.45567
"슬로바키아","여자","50~54세",84.03822,88.14882,4.66325
"슬로바키아","여자","55~59세",75.64969,80.65491,6.20572
"슬로바키아","여자","55~64세",53.8937,56.94952,5.36583
"슬로바키아","여자","60~64세",33.41264,34.63329,3.52449
"슬로바키아","여자","65~69세",7.34511,7.34511,0
"슬로바키아","여자","65세 이상",3.24003,3.24003,0
"슬로바키아","여자","총계",49.1834,52.29925,5.95772
"슬로바키아","개인 전체","15~19세",3.45192,6.22026,44.50516
"슬로바키아","개인 전체","15~24세",24.90256,29.68554,16.11217
"슬로바키아","개인 전체","15~64세",68.41785,72.65879,5.83678
"슬로바키아","개인 전체","20~24세",43.6952,50.24319,13.0326
"슬로바키아","개인 전체","25~29세",74.96451,79.8123,6.07398
"슬로바키아","개인 전체","25~34세",75.7065,81.12366,6.67765
"슬로바키아","개인 전체","25~54세",81.96947,86.51467,5.25367
"슬로바키아","개인 전체","25~64세",76.24816,80.39155,5.15402
"슬로바키아","개인 전체","30~34세",76.37844,82.3112,7.20773
"슬로바키아","개인 전체","35~39세",80.95002,85.69557,5.53769
"슬로바키아","개인 전체","35~44세",83.81198,88.11144,4.87956
"슬로바키아","개인 전체","40~44세",86.61215,90.47514,4.26966
"슬로바키아","개인 전체","45~49세",87.87823,91.766,4.23661
"슬로바키아","개인 전체","45~54세",86.55364,90.44744,4.30504
"슬로바키아","개인 전체","50~54세",85.11732,89.01767,4.38154
"슬로바키아","개인 전체","55~59세",77.46092,81.85646,5.36982
"슬로바키아","개인 전체","55~64세",56.98806,59.77884,4.66852
"슬로바키아","개인 전체","60~64세",37.02619,38.25228,3.20527
"슬로바키아","개인 전체","65~69세",9.46842,9.49031,0.23064
"슬로바키아","개인 전체","65세 이상",4.55325,4.56126,0.17553
"슬로바키아","개인 전체","총계",56.25897,59.69401,5.75442
"슬로베니아","남자","15~19세",9.09214,11.00296,17.3664
"슬로베니아","남자","15~24세",36.22902,39.10705,7.35935
"슬로베니아","남자","15~64세",74.83448,78.01068,4.0715
"슬로베니아","남자","20~24세",59.84275,63.56241,5.85198
"슬로베니아","남자","25~29세",87.3105,92.35438,5.46144
"슬로베니아","남자","25~34세",90.54321,94.62805,4.31673
"슬로베니아","남자","25~54세",90.91176,94.36116,3.65553
"슬로베니아","남자","25~64세",81.53752,84.7655,3.80813
"슬로베니아","남자","30~34세",93.167,96.47344,3.4273
"슬로베니아","남자","35~39세",92.75551,96.09415,3.47435
"슬로베니아","남자","35~44세",92.93821,96.09896,3.28907
"슬로베니아","남자","40~44세",93.12169,96.1038,3.103
"슬로베니아","남자","45~49세",91.31409,94.20598,3.06976
"슬로베니아","남자","45~54세",89.07592,92.28799,3.48049
"슬로베니아","남자","50~54세",86.73447,90.28149,3.92885
"슬로베니아","남자","55~59세",74.61049,77.34772,3.53886
"슬로베니아","남자","55~64세",53.16741,55.72528,4.59015
"슬로베니아","남자","60~64세",28.90033,31.25523,7.53441
"슬로베니아","남자","65~69세",8.37388,8.37388,0
"슬로베니아","남자","65세 이상",4.57289,4.57289,0
"슬로베니아","남자","총계",60.43717,62.96254,4.01091
"슬로베니아","여자","15~19세",10.61694,12.30622,13.72704
"슬로베니아","여자","15~24세",29.94268,32.96398,9.16546
"슬로베니아","여자","15~64세",68.62593,72.24044,5.00343
"슬로베니아","여자","20~24세",48.37891,52.67091,8.14873
"슬로베니아","여자","25~29세",75.8941,83.27214,8.86015
"슬로베니아","여자","25~34세",81.07772,87.36928,7.20112
"슬로베니아","여자","25~54세",86.0541,90.36382,4.7693
"슬로베니아","여자","25~64세",75.00463,78.71695,4.71604
"슬로베니아","여자","30~34세",85.68723,91.01265,5.8513
"슬로베니아","여자","35~39세",86.90296,92.15571,5.69987
"슬로베니아","여자","35~44세",87.92879,92.4663,4.90721
"슬로베니아","여자","40~44세",89.03354,92.80078,4.0595
"슬로베니아","여자","45~49세",90.20458,92.39994,2.37593
"슬로베니아","여자","45~54세",88.12125,90.65838,2.79856
"슬로베니아","여자","50~54세",86.01853,88.90061,3.24191
"슬로베니아","여자","55~59세",67.68683,70.46039,3.93635
"슬로베니아","여자","55~64세",43.96769,46.00196,4.42214
"슬로베니아","여자","60~64세",18.66314,19.90871,6.25638
"슬로베니아","여자","65~69세",4.09997,4.09997,0
"슬로베니아","여자","65세 이상",1.92334,1.92334,0
"슬로베니아","여자","총계",50.59502,53.23246,4.95457
"슬로베니아","개인 전체","15~19세",9.82757,11.63154,15.50929
"슬로베니아","개인 전체","15~24세",33.2725,36.2179,8.13246
"슬로베니아","개인 전체","15~64세",71.84619,75.23336,4.50221
"슬로베니아","개인 전체","20~24세",54.5762,58.5588,6.80103
"슬로베니아","개인 전체","25~29세",81.80167,87.97187,7.01383
"슬로베니아","개인 전체","25~34세",86.09234,91.21482,5.61585
"슬로베니아","개인 전체","25~54세",88.58772,92.44872,4.17637
"슬로베니아","개인 전체","25~64세",78.38094,81.84294,4.23006
"슬로베니아","개인 전체","30~34세",89.72791,93.96265,4.50683
"슬로베니아","개인 전체","35~39세",89.94811,94.20493,4.51868
"슬로베니아","개인 전체","35~44세",90.578,94.38742,4.03594
"슬로베니아","개인 전체","40~44세",91.23176,94.57683,3.53688
"슬로베니아","개인 전체","45~49세",90.77249,93.32437,2.73442
"슬로베니아","개인 전체","45~54세",88.60569,91.4853,3.14763
"슬로베니아","개인 전체","50~54세",86.37857,89.59504,3.59001
"슬로베니아","개인 전체","55~59세",71.21769,73.97272,3.72439
"슬로베니아","개인 전체","55~64세",48.59461,50.89222,4.51466
"슬로베니아","개인 전체","60~64세",23.73277,25.5277,7.03128
"슬로베니아","개인 전체","65~69세",6.2016,6.2016,0
"슬로베니아","개인 전체","65세 이상",3.05858,3.05858,0
"슬로베니아","개인 전체","총계",55.48882,58.07054,4.44582
"아이슬란드","남자","15~19세",53.90899,64.17736,16
"아이슬란드","남자","15~24세",67.1109,76.10662,11.81989
"아이슬란드","남자","15~64세",85.77962,89.39612,4.04548
"아이슬란드","남자","20~24세",76.20579,84.32476,9.62822
"아이슬란드","남자","25~29세",85.25252,90.77441,6.08309
"아이슬란드","남자","25~34세",87.43344,91.4448,4.38665
"아이슬란드","남자","25~54세",90.66684,93.26595,2.78677
"아이슬란드","남자","25~64세",89.82073,92.27282,2.65744
"아이슬란드","남자","30~34세",89.86487,92.1922,2.52443
"아이슬란드","남자","35~39세",94.36202,96.14244,1.85185
"아이슬란드","남자","35~44세",93.50294,95.42075,2.00984
"아이슬란드","남자","40~44세",92.5435,94.61475,2.18914
"아이슬란드","남자","45~49세",93.9551,95.33679,1.44928
"아이슬란드","남자","45~54세",91.49599,93.09884,1.72166
"아이슬란드","남자","50~54세",88.87868,90.71691,2.02634
"아이슬란드","남자","55~59세",89.12442,89.67742,0.61665
"아이슬란드","남자","55~64세",86.73371,88.64942,2.16099
"아이슬란드","남자","60~64세",84.14756,87.53739,3.87244
"아이슬란드","남자","65~69세",63.23877,64.1844,1.4733
"아이슬란드","남자","65세 이상",45.56878,46.09788,1.14778
"아이슬란드","남자","총계",81.21481,84.48082,3.86598
"아이슬란드","여자","15~19세",68.42737,74.06963,7.6175
"아이슬란드","여자","15~24세",76.0352,80.5383,5.59126
"아이슬란드","여자","15~64세",81.71345,84.44729,3.23733
"아이슬란드","여자","20~24세",81.80164,85.44131,4.25985
"아이슬란드","여자","25~29세",83.62934,89.26641,6.31488
"아이슬란드","여자","25~34세",85.78352,89.98384,4.66786
"아이슬란드","여자","25~54세",85.26057,88.04677,3.16445
"아이슬란드","여자","25~64세",82.9317,85.28595,2.76042
"아이슬란드","여자","30~34세",88.14563,90.77053,2.89179
"아이슬란드","여자","35~39세",85.6176,88.57868,3.34288
"아이슬란드","여자","35~44세",84.46771,87.2164,3.15158
"아이슬란드","여자","40~44세",83.24324,85.76576,2.94118
"아이슬란드","여자","45~49세",86.07242,87.92943,2.11193
"아이슬란드","여자","45~54세",85.50255,86.70681,1.38889
"아이슬란드","여자","50~54세",84.9353,85.48983,0.64865
"아이슬란드","여자","55~59세",78.26888,78.91345,0.8168
"아이슬란드","여자","55~64세",75.16843,76.08277,1.20177
"아이슬란드","여자","60~64세",71.77419,72.98387,1.65746
"아이슬란드","여자","65~69세",37.27162,37.88063,1.60772
"아이슬란드","여자","65세 이상",23.67707,24.01628,1.41243
"아이슬란드","여자","총계",74.82072,77.27016,3.16997
"아이슬란드","개인 전체","15~19세",61.06509,69.05325,11.56812
"아이슬란드","개인 전체","15~24세",71.38606,78.22961,8.74802
"아이슬란드","개인 전체","15~64세",83.82431,87.01636,3.66833
"아이슬란드","개인 전체","20~24세",78.83056,84.84848,7.09256
"아이슬란드","개인 전체","25~29세",84.4964,90.07194,6.1901
"아이슬란드","개인 전체","25~34세",86.66163,90.76138,4.51707
"아이슬란드","개인 전체","25~54세",88.09213,90.78034,2.96122
"아이슬란드","개인 전체","25~64세",86.50526,88.91027,2.70498
"아이슬란드","개인 전체","30~34세",89.0569,91.52407,2.69565
"아이슬란드","개인 전체","35~39세",90.27668,92.6087,2.51814
"아이슬란드","개인 전체","35~44세",89.23045,91.54116,2.52423
"아이슬란드","개인 전체","40~44세",88.08804,90.37548,2.53104
"아이슬란드","개인 전체","45~49세",90.1566,91.76734,1.75524
"아이슬란드","개인 전체","45~54세",88.55846,89.96595,1.56447
"아이슬란드","개인 전체","50~54세",86.91244,88.1106,1.35983
"아이슬란드","개인 전체","55~59세",83.69415,84.29295,0.71038
"아이슬란드","개인 전체","55~64세",80.96495,82.38118,1.71911
"아이슬란드","개인 전체","60~64세",77.99499,80.30075,2.87141
"아이슬란드","개인 전체","65~69세",50.44991,51.22975,1.52225
"아이슬란드","개인 전체","65세 이상",34.76222,35.19759,1.23692
"아이슬란드","개인 전체","총계",78.13059,81.00272,3.54573
"아일랜드","남자","15~19세",18.46385,23.51788,21.49018
"아일랜드","남자","15~24세",41.35683,48.18848,14.17693
"아일랜드","남자","15~64세",75.13417,79.14379,5.06625
"아일랜드","남자","20~24세",65.82656,74.55826,11.71124
"아일랜드","남자","25~29세",83.23645,89.63398,7.13739
"아일랜드","남자","25~34세",85.91535,91.06183,5.65164
"아일랜드","남자","25~54세",86.74074,90.5897,4.24878
"아일랜드","남자","25~64세",83.46795,86.7813,3.81804
"아일랜드","남자","30~34세",88.36276,92.36631,4.33442
"아일랜드","남자","35~39세",89.33449,92.37261,3.28898
"아일랜드","남자","35~44세",88.54222,91.75209,3.49841
"아일랜드","남자","40~44세",87.73833,91.12247,3.71384
"아일랜드","남자","45~49세",86.25532,89.41464,3.53333
"아일랜드","남자","45~54세",85.43279,88.81722,3.81056
"아일랜드","남자","50~54세",84.5023,88.1414,4.1287
"아일랜드","남자","55~59세",78.45702,80.80856,2.91002
"아일랜드","남자","55~64세",70.88545,72.13959,1.73848
"아일랜드","남자","60~64세",62.23256,62.23256,0
"아일랜드","남자","65~69세",31.52122,31.52122,0
"아일랜드","남자","65세 이상",16.50111,16.50111,0
"아일랜드","남자","총계",65.20085,68.53118,4.85958
"아일랜드","여자","15~19세",19.61009,24.14547,18.78356
"아일랜드","여자","15~24세",41.0354,45.89677,10.59197
"아일랜드","여자","15~64세",64.58446,67.22221,3.92393
"아일랜드","여자","20~24세",64.0027,69.21352,7.52863
"아일랜드","여자","25~29세",75.66878,79.65847,5.0085
"아일랜드","여자","25~34세",74.94642,78.58934,4.63539
"아일랜드","여자","25~54세",73.95164,76.61761,3.47959
"아일랜드","여자","25~64세",70.06827,72.18821,2.93669
"아일랜드","여자","30~34세",74.33548,77.68512,4.31182
"아일랜드","여자","35~39세",74.74952,77.97592,4.13768
"아일랜드","여자","35~44세",74.8367,77.9308,3.97032
"아일랜드","여자","40~44세",74.9288,77.88313,3.79329
"아일랜드","여자","45~49세",73.63191,75.90369,2.99299
"아일랜드","여자","45~54세",71.9313,73.14622,1.66094
"아일랜드","여자","50~54세",69.9764,69.9764,0
"아일랜드","여자","55~59세",62.33018,62.33018,0
"아일랜드","여자","55~64세",54.99144,54.99144,0
"아일랜드","여자","60~64세",46.68776,46.68776,0
"아일랜드","여자","65~69세",16.30405,16.30405,0
"아일랜드","여자","65세 이상",6.57723,6.57723,0
"아일랜드","여자","총계",53.81347,55.96143,3.83829
"아일랜드","개인 전체","15~19세",19.02785,23.82668,20.14058
"아일랜드","개인 전체","15~24세",41.19878,47.06166,12.45785
"아일랜드","개인 전체","15~64세",69.82393,73.14301,4.5378
"아일랜드","개인 전체","20~24세",64.93046,71.93227,9.7339
"아일랜드","개인 전체","25~29세",79.47147,84.67108,6.14095
"아일랜드","개인 전체","25~34세",80.34561,84.72863,5.17301
"아일랜드","개인 전체","25~54세",80.26112,83.51071,3.89124
"아일랜드","개인 전체","25~64세",76.68572,79.39503,3.41244
"아일랜드","개인 전체","30~34세",81.11357,84.77919,4.32372
"아일랜드","개인 전체","35~39세",81.79588,84.93131,3.69173
"아일랜드","개인 전체","35~44세",81.52616,84.67677,3.72074
"아일랜드","개인 전체","40~44세",81.24677,84.4131,3.75099
"아일랜드","개인 전체","45~49세",79.92762,82.64204,3.28456
"아일랜드","개인 전체","45~54세",78.69024,80.99123,2.84104
"아일랜드","개인 전체","50~54세",77.2792,79.10874,2.31268
"아일랜드","개인 전체","55~59세",70.34459,71.51322,1.63414
"아일랜드","개인 전체","55~64세",62.87162,63.49342,0.97931
"아일랜드","개인 전체","60~64세",54.37421,54.37421,0
"아일랜드","개인 전체","65~69세",23.82174,23.82174,0
"아일랜드","개인 전체","65세 이상",11.22972,11.22972,0
"아일랜드","개인 전체","총계",59.41266,62.14199,4.39209
"에스토니아","남자","15~19세",12.50798,16.04978,22.06759
"에스토니아","남자","15~24세",43.221,47.91117,9.7893
"에스토니아","남자","15~64세",78.60211,81.96818,4.10655
"에스토니아","남자","20~24세",72.34493,78.12406,7.39737
"에스토니아","남자","25~29세",90.54317,93.63774,3.30483
"에스토니아","남자","25~34세",91.56075,94.08236,2.68021
"에스토니아","남자","25~54세",89.42813,92.39655,3.2127
"에스토니아","남자","25~64세",84.94363,88.07237,3.55247
"에스토니아","남자","30~34세",92.4626,94.47641,2.13155
"에스토니아","남자","35~39세",91.4814,93.82921,2.50221
"에스토니아","남자","35~44세",90.89948,93.62647,2.91262
"에스토니아","남자","40~44세",90.29691,93.41653,3.33947
"에스토니아","남자","45~49세",86.66955,89.49196,3.15381
"에스토니아","남자","45~54세",85.40104,89.14022,4.19472
"에스토니아","남자","50~54세",83.96157,88.74107,5.3859
"에스토니아","남자","55~59세",74.56371,79.79919,6.56081
"에스토니아","남자","55~64세",69.19889,72.89051,5.0646
"에스토니아","남자","60~64세",63.26368,65.24729,3.04013
"에스토니아","남자","65~69세",32.66332,33.82538,3.43547
"에스토니아","남자","65세 이상",28.1732,28.95373,2.69576
"에스토니아","남자","총계",72.91863,75.9933,4.04597
"에스토니아","여자","15~19세",14.32396,17.33601,17.37452
"에스토니아","여자","15~24세",37.97139,43.0104,11.7158
"에스토니아","여자","15~64세",71.85789,75.68554,5.05731
"에스토니아","여자","20~24세",60.30341,67.25664,10.33835
"에스토니아","여자","25~29세",69.09134,73.98044,6.60864
"에스토니아","여자","25~34세",68.52411,73.49222,6.76005
"에스토니아","여자","25~54세",78.72061,82.74359,4.86199
"에스토니아","여자","25~64세",77.64213,81.26301,4.45575
"에스토니아","여자","30~34세",68.02277,73.06071,6.89556
"에스토니아","여자","35~39세",76.92994,80.43284,4.35506
"에스토니아","여자","35~44세",80.95238,85.07412,4.84488
"에스토니아","여자","40~44세",85.02939,89.77837,5.28967
"에스토니아","여자","45~49세",87.98851,89.82115,2.04031
"에스토니아","여자","45~54세",86.83521,89.79615,3.2974
"에스토니아","여자","50~54세",85.60678,89.76952,4.63715
"에스토니아","여자","55~59세",83.15206,86.03114,3.34655
"에스토니아","여자","55~64세",74.59391,77.07825,3.22314
"에스토니아","여자","60~64세",66.10994,68.20296,3.06882
"에스토니아","여자","65~69세",33.51648,33.97802,1.35834
"에스토니아","여자","65세 이상",26.99657,27.49878,1.82628
"에스토니아","여자","총계",64.58486,67.87338,4.84508
"에스토니아","개인 전체","15~19세",13.39432,16.67756,19.68658
"에스토니아","개인 전체","15~24세",40.65602,45.51664,10.67876
"에스토니아","개인 전체","15~64세",75.23682,78.83321,4.56202
"에스토니아","개인 전체","20~24세",66.4554,72.80878,8.72611
"에스토니아","개인 전체","25~29세",80.3381,84.28636,4.68435
"에스토니아","개인 전체","25~34세",80.59344,84.27978,4.37393
"에스토니아","개인 전체","25~54세",84.2057,87.68847,3.97175
"에스토니아","개인 전체","25~64세",81.287,84.6622,3.98667
"에스토니아","개인 전체","30~34세",80.81944,84.27395,4.09914
"에스토니아","개인 전체","35~39세",84.46476,87.36955,3.32471
"에스토니아","개인 전체","35~44세",86.07677,89.47999,3.80332
"에스토니아","개인 전체","40~44세",87.72878,91.64278,4.27093
"에스토니아","개인 전체","45~49세",87.32348,89.65517,2.60073
"에스토니아","개인 전체","45~54세",86.12289,89.47036,3.74143
"에스토니아","개인 전체","50~54세",84.80328,89.26724,5.00067
"에스토니아","개인 전체","55~59세",79.1028,83.09288,4.80195
"에스토니아","개인 전체","55~64세",72.12219,75.15964,4.04133
"에스토니아","개인 전체","60~64세",64.84549,66.88991,3.05639
"에스토니아","개인 전체","65~69세",33.16524,33.91518,2.21121
"에스토니아","개인 전체","65세 이상",27.46401,28.07678,2.18249
"에스토니아","개인 전체","총계",68.6408,71.82524,4.4336
"영국","남자","15~19세",33.51679,41.85076,19.91353
"영국","남자","15~24세",53.75741,61.91481,13.17521
"영국","남자","15~64세",79.73524,83.21871,4.18591
"영국","남자","20~24세",67.9304,75.96418,10.57575
"영국","남자","25~29세",87.36914,91.62712,4.64707
"영국","남자","25~34세",89.27623,92.67831,3.67085
"영국","남자","25~54세",89.42171,91.9896,2.7915
"영국","남자","25~64세",85.11819,87.63315,2.86987
"영국","남자","30~34세",91.21816,93.74871,2.69929
"영국","남자","35~39세",91.60665,93.69526,2.22915
"영국","남자","35~44세",91.3514,93.31424,2.10347
"영국","남자","40~44세",91.07197,92.89712,1.9647
"영국","남자","45~49세",89.1699,91.48526,2.53085
"영국","남자","45~54세",87.76733,90.05132,2.53632
"영국","남자","50~54세",86.4383,88.69257,2.54166
"영국","남자","55~59세",78.90391,81.55296,3.24825
"영국","남자","55~64세",70.98323,73.32434,3.19282
"영국","남자","60~64세",61.65598,63.63447,3.10916
"영국","남자","65~69세",27.25448,27.90179,2.31997
"영국","남자","65세 이상",13.71715,13.95631,1.71369
"영국","남자","총계",65.74,68.5357,4.07919
"영국","여자","15~19세",37.82578,43.84667,13.73169
"영국","여자","15~24세",54.43588,60.03849,9.33171
"영국","여자","15~64세",71.60438,74.36841,3.71667
"영국","여자","20~24세",65.98974,71.30141,7.4496
"영국","여자","25~29세",78.4747,81.64763,3.88612
"영국","여자","25~34세",78.24867,81.05734,3.46504
"영국","여자","25~54세",79.11309,81.51722,2.94923
"영국","여자","25~64세",74.93855,77.15131,2.86809
"영국","여자","30~34세",78.02536,80.47416,3.04297
"영국","여자","35~39세",78.28588,80.84275,3.16277
"영국","여자","35~44세",78.87585,81.3024,2.98461
"영국","여자","40~44세",79.5221,81.80591,2.79174
"영국","여자","45~49세",80.70852,82.7378,2.45267
"영국","여자","45~54세",80.17501,82.16398,2.42073
"영국","여자","50~54세",79.67246,81.62345,2.39024
"영국","여자","55~59세",70.67157,72.23873,2.16941
"영국","여자","55~64세",61.5434,63.14212,2.53194
"영국","여자","60~64세",50.88624,52.52181,3.11408
"영국","여자","65~69세",19.02182,19.02182,-
"영국","여자","65세 이상",8.18453,8.29128,1.28748
"영국","여자","총계",56.60103,58.73643,3.63555
"영국","개인 전체","15~19세",35.61964,42.82479,16.82472
"영국","개인 전체","15~24세",54.08917,60.99731,11.32532
"영국","개인 전체","15~64세",75.64956,78.77151,3.9633
"영국","개인 전체","20~24세",66.98011,73.68095,9.0944
"영국","개인 전체","25~29세",82.97604,86.6981,4.29312
"영국","개인 전체","25~34세",83.78792,86.89467,3.5753
"영국","개인 전체","25~54세",84.22795,86.71334,2.86621
"영국","개인 전체","25~64세",79.97543,82.33772,2.86903
"영국","개인 전체","30~34세",84.60229,87.09184,2.85854
"영국","개인 전체","35~39세",84.87237,87.19771,2.66674
"영국","개인 전체","35~44세",85.04531,87.24255,2.51854
"영국","개인 전체","40~44세",85.2347,87.29165,2.35642
"영국","개인 전체","45~49세",84.8745,87.04463,2.49313
"영국","개인 전체","45~54세",83.90732,86.04132,2.4802
"영국","개인 전체","50~54세",82.99362,85.09348,2.46771
"영국","개인 전체","55~59세",74.71638,76.8151,2.73217
"영국","개인 전체","55~64세",66.17215,68.13489,2.88068
"영국","개인 전체","60~64세",56.15461,57.95793,3.11143
"영국","개인 전체","65~69세",23.00202,23.45562,1.93387
"영국","개인 전체","65세 이상",10.74188,10.90983,1.5395
"영국","개인 전체","총계",61.07536,63.53403,3.86985
"오스트레일리아","남자","15~19세",43.17657,52.98136,18.5061
"오스트레일리아","남자","15~24세",59.53278,68.27387,12.80297
"오스트레일리아","남자","15~64세",78.68872,83.15039,5.36578
"오스트레일리아","남자","20~24세",73.63791,81.46169,9.60425
